Customer_ID,Gender,Age,Annual Income (k$),Spending Score (1-100),cluster
16524,Male,48,60,43,4
16525,Male,47,72,10,5
16526,Female,36,100,83,1
16527,Female,35,20,99,3
16528,Female,69,57,55,4
16529,Female,22,28,86,3
16530,Female,30,34,73,3
16531,Female,22,55,56,4
16532,Male,52,49,44,4
16533,Female,30,32,73,3
16534,Male,26,63,55,4
16535,Female,29,79,38,5
16536,Male,27,76,96,1
16537,Male,34,92,89,1
16538,Female,39,29,31,0
16539,Female,18,64,55,4
16540,Male,27,102,68,1
16541,Male,34,24,35,0
16542,Male,26,76,10,5
16543,Male,28,79,97,1
16544,Female,41,98,38,5
16545,Female,50,64,41,4
16546,Male,50,83,27,5
16547,Male,54,45,44,4
16548,Female,35,87,75,1
16549,Female,36,72,71,1
16550,Female,38,66,41,4
16551,Male,59,73,13,5
16552,Male,69,44,45,4
16553,Female,20,15,5,0
16554,Female,35,101,22,5
16555,Female,34,77,22,5
16556,Female,46,27,5,0
16557,Female,44,72,6,5
16558,Male,68,53,40,4
16559,Female,49,43,45,4
16560,Male,66,61,47,4
16561,Female,21,65,52,4
16562,Male,46,76,35,5
16563,Male,19,50,55,4
16564,Female,55,56,58,4
16565,Male,42,89,20,5
16566,Male,20,60,50,4
16567,Female,45,28,33,0
16568,Male,36,88,93,1
16569,Male,18,33,93,3
16570,Male,53,33,2,0
16571,Male,19,60,42,4
16572,Male,24,61,52,4
16573,Male,27,88,68,1
16574,Female,32,76,78,1
16575,Female,34,86,93,1
16576,Female,33,60,42,4
16577,Male,30,99,97,1
16578,Male,33,78,1,5
16579,Female,29,32,72,3
16580,Male,37,86,10,5
16581,Female,64,39,34,0
16582,Female,44,70,7,5
16583,Female,43,75,7,5
16584,Female,35,102,23,5
16585,Female,23,56,52,4
16586,Male,39,73,97,1
16587,Male,25,24,74,3
16588,Male,22,20,79,3
16589,Female,21,32,74,3
16590,Female,38,115,91,1
16591,Male,31,76,94,1
16592,Female,30,36,72,3
16593,Female,26,59,53,4
16594,Female,29,73,88,1
16595,Male,36,23,39,0
16596,Male,47,42,44,4
16597,Female,24,39,64,3
16598,Male,49,38,36,0
16599,Female,50,67,57,4
16600,Female,23,38,66,3
16601,Female,27,38,47,4
16602,Male,31,128,76,2
16603,Female,46,54,42,4
16604,Male,60,28,3,0
16605,Female,56,79,35,5
16606,Male,28,89,74,1
16607,Male,70,50,53,4
16608,Female,24,17,95,3
16609,Male,39,70,74,1
16610,Male,25,76,11,5
16611,Male,33,41,61,4
16612,Female,47,38,30,0
16613,Female,42,32,16,0
16614,Male,30,86,62,1
16615,Female,30,39,60,4
16616,Female,63,64,44,4
16617,Female,30,34,75,3
16618,Male,48,63,42,4
16619,Male,40,71,91,1
16620,Female,22,17,74,3
16621,Female,68,49,49,4
16622,Male,60,93,15,5
16623,Female,24,61,41,4
16624,Male,19,80,5,5
16625,Male,29,99,96,1
16626,Female,41,100,41,5
16627,Female,30,70,69,1
16628,Female,58,20,15,0
16629,Female,53,101,25,5
16630,Female,23,29,88,3
16631,Male,20,61,50,4
16632,Male,20,16,82,3
16633,Male,68,46,46,4
16634,Female,21,32,84,3
16635,Female,47,48,43,4
16636,Male,36,87,10,5
16637,Female,44,75,7,5
16638,Female,31,68,78,1
16639,Male,32,113,7,5
16640,Female,45,54,51,4
16641,Female,31,41,42,4
16642,Female,21,31,70,3
16643,Female,27,60,50,4
16644,Male,48,40,37,4
16645,Female,23,69,29,5
16646,Female,32,61,43,4
16647,Male,39,56,49,4
16648,Male,60,43,59,4
16649,Female,50,39,55,4
16650,Female,23,20,76,3
16651,Female,30,89,86,1
16652,Female,51,43,46,4
16653,Male,38,76,2,5
16654,Female,52,89,12,5
16655,Female,68,46,52,4
16656,Male,51,24,28,0
16657,Female,68,57,54,4
16658,Female,44,73,9,5
16659,Female,23,62,44,4
16660,Female,43,31,19,0
16661,Female,66,63,50,4
16662,Male,18,58,41,4
16663,Male,32,42,61,4
16664,Female,42,98,39,5
16665,Male,35,26,59,3
16666,Female,21,32,83,3
16667,Female,19,64,48,4
16668,Female,54,48,61,4
16669,Male,19,22,67,3
16670,Female,34,61,62,4
16671,Male,18,80,6,5
16672,Female,35,119,78,2
16673,Male,40,54,49,4
16674,Male,40,86,20,5
16675,Female,50,57,45,4
16676,Female,22,18,92,3
16677,Male,37,21,13,0
16678,Female,35,15,4,0
16679,Female,36,20,37,0
16680,Male,48,52,44,4
16681,Female,49,65,59,4
16682,Female,54,48,59,4
16683,Female,36,20,99,3
16684,Male,47,42,40,4
16685,Male,36,87,93,1
16686,Female,52,86,13,5
16687,Female,21,61,41,4
16688,Male,23,20,78,3
16689,Female,46,124,29,2
16690,Male,21,17,83,3
16691,Male,39,72,98,1
16692,Male,19,58,40,4
16693,Male,49,60,56,4
16694,Female,32,96,84,1
16695,Female,46,77,17,5
16696,Male,62,28,2,0
16697,Female,35,85,27,5
16698,Female,31,81,95,1
16699,Female,49,41,54,4
16700,Male,48,38,35,0
16701,Male,63,49,53,4
16702,Female,32,40,43,4
16703,Male,19,16,38,0
16704,Male,31,136,83,2
16705,Female,40,99,38,5
16706,Female,32,76,88,1
16707,Female,38,69,40,4
16708,Male,35,29,63,3
16709,Male,48,54,45,4
16710,Male,39,52,55,4
16711,Male,25,23,73,3
16712,Female,65,37,35,0
16713,Male,25,53,53,4
16714,Male,48,77,33,5
16715,Female,35,58,61,4
16716,Male,26,88,69,1
16717,Female,27,48,50,4
16718,Male,19,49,58,4
16719,Female,30,77,81,1
16720,Male,43,86,18,5
16721,Female,40,70,59,4
16722,Female,60,52,57,4
16723,Female,34,18,4,0
16724,Female,23,62,44,4
16725,Male,64,64,51,4
16726,Male,36,93,91,1
16727,Male,28,99,68,1
16728,Male,32,40,58,4
16729,Male,31,27,73,3
16730,Male,30,26,82,3
16731,Female,24,70,28,5
16732,Female,49,59,48,4
16733,Female,36,65,41,4
16734,Female,30,18,73,3
16735,Female,34,19,35,0
16736,Male,21,17,81,3
16737,Female,20,66,54,4
16738,Female,46,27,33,0
16739,Male,70,50,54,4
16740,Female,31,88,83,1
16741,Female,50,65,61,4
16742,Male,65,17,3,0
16743,Male,49,57,47,4
16744,Female,46,23,4,0
16745,Male,31,137,18,2
16746,Female,62,49,51,4
16747,Female,45,29,32,0
16748,Male,49,61,52,4
16749,Male,57,53,52,4
16750,Female,47,53,43,4
16751,Male,30,135,19,2
16752,Male,48,39,38,4
16753,Female,35,19,6,0
16754,Male,18,58,42,4
16755,Male,68,54,43,4
16756,Female,33,106,20,5
16757,Female,46,55,45,4
16758,Female,32,41,63,4
16759,Male,44,83,19,5
16760,Female,20,38,76,3
16761,Male,20,73,5,5
16762,Male,31,124,72,2
16763,Female,55,27,15,0
16764,Female,28,46,51,4
16765,Female,57,73,5,5
16766,Male,66,61,60,4
16767,Male,47,53,45,4
16768,Female,19,64,55,4
16769,Male,48,53,45,4
16770,Female,26,59,52,4
16771,Male,19,47,56,4
16772,Female,22,16,96,3
16773,Female,39,64,43,4
16774,Male,36,88,9,5
16775,Male,28,78,96,1
16776,Male,54,45,45,4
16777,Male,53,45,46,4
16778,Female,22,64,41,4
16779,Male,21,15,81,3
16780,Female,38,112,90,1
16781,Female,68,59,54,4
16782,Female,24,19,77,3
16783,Female,28,41,46,4
16784,Male,67,62,59,4
16785,Male,47,45,42,4
16786,Female,34,20,98,3
16787,Female,49,42,43,4
16788,Female,27,79,89,1
16789,Male,66,62,47,4
16790,Female,23,16,79,3
16791,Female,20,34,80,3
16792,Male,27,88,69,1
16793,Male,47,70,10,5
16794,Male,18,15,37,0
16795,Female,34,21,34,0
16796,Male,32,136,17,2
16797,Male,19,46,56,4
16798,Female,27,39,49,4
16799,Male,18,45,57,4
16800,Male,19,48,61,4
16801,Male,49,77,34,5
16802,Male,66,63,58,4
16803,Male,66,64,50,4
16804,Female,30,82,85,1
16805,Male,57,88,16,5
16806,Female,53,87,14,5
16807,Female,69,59,54,4
16808,Male,19,65,48,4
16809,Male,27,89,68,1
16810,Female,35,60,58,4
16811,Female,38,77,77,1
16812,Male,45,45,40,4
16813,Male,40,54,46,4
16814,Female,24,19,78,3
16815,Female,55,28,12,0
16816,Male,38,73,76,1
16817,Female,21,31,72,3
16818,Male,39,52,57,4
16819,Male,40,52,49,4
16820,Male,32,111,9,5
16821,Female,22,61,41,4
16822,Female,41,103,15,5
16823,Female,36,22,98,3
16824,Female,59,49,57,4
16825,Female,30,21,72,3
16826,Female,40,71,59,4
16827,Male,18,35,93,3
16828,Female,40,101,16,5
16829,Female,45,80,17,5
16830,Female,21,37,75,3
16831,Male,33,113,10,5
16832,Male,44,72,34,5
16833,Male,54,34,3,0
16834,Female,35,118,80,2
16835,Male,70,48,57,4
16836,Female,44,73,7,5
16837,Female,33,74,88,1
16838,Female,25,73,34,5
16839,Female,28,62,50,4
16840,Male,38,69,92,1
16841,Male,42,78,17,5
16842,Male,49,39,35,0
16843,Male,18,64,45,4
16844,Female,35,59,60,4
16845,Female,42,97,38,5
16846,Male,60,94,14,5
16847,Female,59,20,15,0
16848,Male,39,70,95,1
16849,Male,38,77,87,1
16850,Male,20,76,9,5
16851,Male,32,40,60,4
16852,Female,36,21,34,0
16853,Male,50,87,25,5
16854,Female,58,18,16,0
16855,Female,36,102,87,1
16856,Female,46,54,44,4
16857,Female,47,61,46,4
16858,Female,22,62,42,4
16859,Male,25,59,52,4
16860,Female,23,19,95,3
16861,Male,47,43,40,4
16862,Male,27,63,54,4
16863,Male,66,55,44,4
16864,Male,32,124,72,2
16865,Female,32,40,62,4
16866,Male,27,101,70,1
16867,Male,68,63,59,4
16868,Female,19,64,55,4
16869,Female,36,89,25,5
16870,Female,35,78,22,5
16871,Male,23,37,93,3
16872,Male,38,77,1,5
16873,Male,32,112,8,5
16874,Male,25,78,14,5
16875,Female,23,28,88,3
16876,Male,29,29,83,3
16877,Female,37,97,31,5
16878,Female,23,68,26,5
16879,Male,53,25,29,0
16880,Female,31,39,54,4
16881,Female,21,54,58,4
16882,Female,35,21,35,0
16883,Male,36,84,92,1
16884,Male,26,63,55,4
16885,Female,37,96,31,5
16886,Male,49,62,54,4
16887,Male,27,64,54,4
16888,Female,32,103,68,1
16889,Male,36,87,10,5
16890,Male,57,88,13,5
16891,Male,49,79,35,5
16892,Male,39,70,93,1
16893,Male,31,136,18,2
16894,Male,58,53,51,4
16895,Male,33,111,8,5
16896,Female,43,33,17,0
16897,Male,27,69,55,4
16898,Female,32,48,47,4
16899,Female,38,76,75,1
16900,Male,39,72,73,1
16901,Female,28,45,53,4
16902,Female,49,66,58,4
16903,Female,26,72,36,5
16904,Female,42,36,16,0
16905,Male,59,29,2,0
16906,Male,47,59,44,4
16907,Female,39,61,38,4
16908,Female,30,85,83,1
16909,Female,22,17,74,3
16910,Male,37,21,13,0
16911,Female,28,73,38,5
16912,Female,42,103,16,5
16913,Male,22,18,76,3
16914,Female,35,21,99,3
16915,Female,45,53,54,4
16916,Female,32,39,59,4
16917,Male,31,86,60,1
16918,Female,24,40,64,3
16919,Female,32,60,43,4
16920,Female,30,78,84,1
16921,Female,54,45,59,4
16922,Male,37,78,1,5
16923,Male,47,74,8,5
16924,Male,65,18,3,0
16925,Female,44,77,20,5
16926,Male,25,37,92,3
16927,Male,36,89,92,1
16928,Female,60,51,50,4
16929,Female,46,53,46,4
16930,Female,27,45,51,4
16931,Male,35,23,35,0
16932,Male,34,78,89,1
16933,Male,37,79,1,5
16934,Female,67,47,51,4
16935,Female,60,52,51,4
16936,Male,70,45,57,4
16937,Female,54,44,61,4
16938,Male,20,51,58,4
16939,Female,33,86,98,1
16940,Male,61,72,11,5
16941,Female,21,61,42,4
16942,Male,64,46,53,4
16943,Female,37,67,39,4
16944,Male,20,43,55,4
16945,Female,32,97,86,1
16946,Male,67,63,60,4
16947,Male,53,47,45,4
16948,Female,24,39,64,3
16949,Female,31,19,40,0
16950,Female,37,64,42,4
16951,Male,34,75,90,1
16952,Female,38,97,34,5
16953,Female,32,51,44,4
16954,Female,29,78,74,1
16955,Male,68,21,13,0
16956,Male,31,74,73,1
16957,Male,43,85,19,5
16958,Female,27,59,50,4
16959,Male,60,30,3,0
16960,Female,36,21,99,3
16961,Male,53,61,47,4
16962,Female,49,54,43,4
16963,Female,37,82,77,1
16964,Female,43,48,49,4
16965,Female,37,111,92,1
16966,Male,33,43,61,4
16967,Female,25,71,34,5
16968,Male,18,76,12,5
16969,Female,54,27,13,0
16970,Female,48,32,14,0
16971,Male,20,79,5,5
16972,Male,25,25,71,3
16973,Male,51,86,28,5
16974,Male,46,99,15,5
16975,Male,24,61,53,4
16976,Female,62,66,45,4
16977,Male,30,137,83,2
16978,Female,32,104,69,1
16979,Female,36,24,98,3
16980,Female,20,60,41,4
16981,Female,24,15,77,3
16982,Male,21,19,66,3
16983,Female,49,42,52,4
16984,Female,36,122,81,2
16985,Female,34,24,99,3
16986,Female,38,66,39,4
16987,Female,43,74,7,5
16988,Female,50,54,44,4
16989,Female,37,78,74,1
16990,Female,48,60,48,4
16991,Female,54,30,12,0
16992,Female,36,118,82,2
16993,Female,37,87,28,5
16994,Female,27,47,50,4
16995,Female,50,39,28,0
16996,Female,65,38,34,0
16997,Female,30,34,76,3
16998,Female,64,65,40,4
16999,Male,52,23,29,0
17000,Female,23,20,77,3
17001,Male,43,71,34,5
17002,Female,35,77,22,5
17003,Female,28,74,38,5
17004,Female,21,17,8,0
17005,Female,42,35,17,0
17006,Female,63,65,44,4
17007,Male,36,87,91,1
17008,Male,22,19,81,3
17009,Male,33,72,93,1
17010,Male,64,19,4,0
17011,Female,35,16,7,0
17012,Male,32,75,93,1
17013,Female,32,74,72,1
17014,Male,38,19,18,0
17015,Male,36,92,89,1
17016,Female,46,48,42,4
17017,Female,27,79,81,1
17018,Male,27,62,56,4
17019,Male,59,70,11,5
17020,Male,24,61,55,4
17021,Female,38,71,40,4
17022,Female,19,67,49,4
17023,Female,46,126,25,2
17024,Female,33,77,74,1
17025,Female,48,53,41,4
17026,Female,34,17,7,0
17027,Male,18,74,6,5
17028,Female,31,41,41,4
17029,Male,39,69,76,1
17030,Female,51,40,55,4
17031,Female,24,21,77,3
17032,Male,60,30,5,0
17033,Female,31,40,41,4
17034,Female,40,104,16,5
17035,Female,65,39,36,0
17036,Female,23,21,76,3
17037,Female,26,72,36,5
17038,Female,30,18,38,0
17039,Female,32,103,70,1
17040,Male,36,77,1,5
17041,Female,31,15,40,0
17042,Female,38,65,42,4
17043,Female,49,65,57,4
17044,Male,23,61,53,4
17045,Female,21,32,80,3
17046,Female,23,54,51,4
17047,Male,52,23,32,0
17048,Female,33,105,69,1
17049,Male,25,25,72,3
17050,Female,29,78,84,1
17051,Male,47,44,41,4
17052,Female,34,20,36,0
17053,Female,29,95,88,1
17054,Female,37,23,36,0
17055,Male,28,77,99,1
17056,Male,36,88,9,5
17057,Male,39,53,47,4
17058,Male,45,42,39,4
17059,Female,48,53,42,4
17060,Female,33,40,42,4
17061,Male,69,44,48,4
17062,Male,21,22,66,3
17063,Male,20,72,5,5
17064,Male,24,54,54,4
17065,Female,29,18,72,3
17066,Male,19,50,59,4
17067,Female,21,52,57,4
17068,Male,47,70,10,5
17069,Male,67,53,41,4
17070,Male,69,66,44,4
17071,Female,31,40,62,4
17072,Male,32,125,74,2
17073,Male,32,76,93,1
17074,Male,39,72,75,1
17075,Male,19,21,64,3
17076,Male,48,61,48,4
17077,Male,36,93,91,1
17078,Female,31,34,74,3
17079,Female,33,75,74,1
17080,Male,27,89,74,1
17081,Female,48,41,53,4
17082,Male,53,21,31,0
17083,Female,51,66,58,4
17084,Female,68,47,48,4
17085,Male,18,47,58,4
17086,Female,56,76,5,5
17087,Female,37,104,84,1
17088,Female,42,100,17,5
17089,Female,30,77,80,1
17090,Female,26,59,51,4
17091,Female,31,78,78,1
17092,Male,59,95,14,5
17093,Female,23,56,55,4
17094,Female,30,90,85,1
17095,Male,53,33,2,0
17096,Male,49,64,57,4
17097,Female,60,50,58,4
17098,Male,39,53,54,4
17099,Male,53,23,28,0
17100,Male,70,51,56,4
17101,Female,51,44,49,4
17102,Male,48,77,34,5
17103,Female,23,55,51,4
17104,Female,36,86,29,5
17105,Male,25,38,91,3
17106,Male,36,92,89,1
17107,Female,19,67,49,4
17108,Female,22,17,76,3
17109,Female,24,17,75,3
17110,Female,31,15,40,0
17111,Female,65,39,33,0
17112,Male,55,63,45,4
17113,Female,55,55,58,4
17114,Male,26,62,55,4
17115,Female,63,63,43,4
17116,Female,22,63,39,4
17117,Female,41,105,16,5
17118,Male,58,52,47,4
17119,Male,46,98,16,5
17120,Male,59,54,47,4
17121,Female,58,17,14,0
17122,Male,31,76,93,1
17123,Male,28,102,68,1
17124,Male,30,137,82,2
17125,Female,54,29,14,0
17126,Female,20,64,48,4
17127,Male,28,88,74,1
17128,Male,38,56,54,4
17129,Female,31,18,72,3
17130,Male,32,137,16,2
17131,Female,31,37,41,4
17132,Male,28,89,76,1
17133,Male,32,76,92,1
17134,Male,37,17,12,0
17135,Male,22,21,80,3
17136,Male,21,15,81,3
17137,Female,29,77,79,1
17138,Female,24,30,86,3
17139,Male,40,54,55,4
17140,Male,60,32,4,0
17141,Female,45,54,53,4
17142,Female,33,77,77,1
17143,Male,57,89,15,5
17144,Male,20,64,47,4
17145,Female,49,33,17,0
17146,Female,48,25,7,0
17147,Female,21,62,42,4
17148,Female,48,62,48,4
17149,Female,18,64,48,4
17150,Male,22,60,49,4
17151,Female,41,102,18,5
17152,Female,51,40,46,4
17153,Female,47,122,17,5
17154,Female,23,17,94,3
17155,Female,33,86,94,1
17156,Female,27,48,49,4
17157,Male,38,71,95,1
17158,Female,22,31,73,3
17159,Male,48,58,50,4
17160,Female,36,20,4,0
17161,Male,21,15,81,3
17162,Female,22,53,57,4
17163,Female,32,71,71,1
17164,Female,19,64,44,4
17165,Female,21,32,83,3
17166,Female,30,77,74,1
17167,Female,50,38,28,0
17168,Male,24,38,92,3
17169,Female,31,43,56,4
17170,Male,66,64,50,4
17171,Male,63,19,5,0
17172,Female,55,58,59,4
17173,Male,18,64,46,4
17174,Male,59,57,48,4
17175,Male,57,87,16,5
17176,Male,37,73,74,1
17177,Female,47,119,16,5
17178,Male,67,17,18,0
17179,Female,31,38,41,4
17180,Male,19,81,6,5
17181,Female,37,69,39,4
17182,Female,28,74,40,4
17183,Male,58,53,46,4
17184,Male,60,31,3,0
17185,Male,18,59,42,4
17186,Female,36,102,86,1
17187,Female,27,76,91,1
17188,Female,44,78,20,5
17189,Male,19,60,41,4
17190,Female,44,79,20,5
17191,Male,60,54,46,4
17192,Male,18,58,42,4
17193,Male,59,71,11,5
17194,Female,55,101,22,5
17195,Female,45,124,29,2
17196,Male,25,38,91,3
17197,Male,67,63,48,4
17198,Female,29,79,83,1
17199,Female,38,110,91,1
17200,Male,19,20,65,3
17201,Female,45,53,55,4
17202,Female,25,73,33,5
17203,Female,35,26,95,3
17204,Female,37,113,92,1
17205,Male,43,69,36,4
17206,Male,60,54,45,4
17207,Male,20,46,55,4
17208,Female,21,31,74,3
17209,Male,31,101,99,1
17210,Male,27,90,70,1
17211,Female,36,86,76,1
17212,Male,46,98,16,5
17213,Male,35,30,61,3
17214,Female,60,50,55,4
17215,Male,57,54,51,4
17216,Male,24,24,74,3
17217,Male,39,84,14,5
17218,Female,31,83,93,1
17219,Male,24,61,52,4
17220,Female,38,64,42,4
17221,Female,39,70,58,4
17222,Male,34,42,61,4
17223,Female,32,82,91,1
17224,Female,26,78,89,1
17225,Male,41,52,49,4
17226,Male,30,99,95,1
17227,Female,31,80,93,1
17228,Female,33,46,48,4
17229,Female,45,74,9,5
17230,Male,36,25,36,0
17231,Female,54,49,61,4
17232,Male,25,53,55,4
17233,Male,69,45,57,4
17234,Female,33,61,41,4
17235,Female,21,36,74,3
17236,Female,28,98,90,1
17237,Female,23,17,76,3
17238,Male,60,30,3,0
17239,Female,47,77,13,5
17240,Male,31,97,98,1
17241,Female,44,79,19,5
17242,Male,19,48,58,4
17243,Female,34,49,48,4
17244,Female,30,18,37,0
17245,Female,18,66,50,4
17246,Female,67,59,54,4
17247,Female,23,18,94,3
17248,Male,64,18,2,0
17249,Male,38,19,11,0
17250,Male,49,62,55,4
17251,Female,35,17,5,0
17252,Female,47,49,40,4
17253,Female,18,67,50,4
17254,Male,37,19,12,0
17255,Male,50,83,24,5
17256,Male,67,53,38,4
17257,Female,36,35,27,0
17258,Female,31,74,69,1
17259,Female,52,44,50,4
17260,Male,19,58,44,4
17261,Male,58,53,51,4
17262,Male,48,75,36,5
17263,Male,44,72,34,5
17264,Female,34,105,23,5
17265,Male,34,76,1,5
17266,Male,60,55,47,4
17267,Female,24,54,54,4
17268,Female,30,21,71,3
17269,Female,65,61,49,4
17270,Female,55,57,58,4
17271,Female,43,47,51,4
17272,Male,20,47,55,4
17273,Male,48,71,9,5
17274,Male,27,77,98,1
17275,Female,43,78,23,5
17276,Female,65,65,51,4
17277,Female,32,77,73,1
17278,Male,30,100,94,1
17279,Male,49,61,49,4
17280,Male,47,55,45,4
17281,Male,29,87,68,1
17282,Male,26,68,55,4
17283,Female,22,54,51,4
17284,Female,31,17,71,3
17285,Female,35,78,22,5
17286,Female,40,32,30,0
17287,Male,24,59,51,4
17288,Female,30,19,73,3
17289,Female,58,21,15,0
17290,Female,49,39,55,4
17291,Male,41,78,17,5
17292,Female,30,39,41,4
17293,Male,40,72,77,1
17294,Female,20,65,53,4
17295,Female,38,67,44,4
17296,Female,46,120,14,5
17297,Female,21,54,56,4
17298,Female,31,44,55,4
17299,Male,38,69,74,1
17300,Female,66,50,47,4
17301,Male,35,112,6,5
17302,Female,24,56,52,4
17303,Female,51,46,49,4
17304,Female,46,59,44,4
17305,Male,33,125,75,2
17306,Male,20,73,6,5
17307,Male,48,78,34,5
17308,Male,28,86,76,1
17309,Female,67,47,52,4
17310,Male,63,48,52,4
17311,Female,37,35,27,0
17312,Male,68,62,42,4
17313,Male,29,28,83,3
17314,Male,29,87,76,1
17315,Female,34,18,99,3
17316,Male,33,78,91,1
17317,Female,45,53,56,4
17318,Male,31,77,94,1
17319,Male,48,54,45,4
17320,Female,24,30,87,3
17321,Male,28,85,74,1
17322,Female,35,85,77,1
17323,Female,54,102,23,5
17324,Male,32,87,66,1
17325,Male,33,41,60,4
17326,Female,67,47,52,4
17327,Female,41,104,16,5
17328,Female,50,65,56,4
17329,Male,48,63,55,4
17330,Female,29,79,83,1
17331,Female,36,37,26,0
17332,Female,65,38,34,0
17333,Male,27,67,56,4
17334,Male,54,65,45,4
17335,Male,51,85,26,5
17336,Male,63,47,53,4
17337,Female,50,64,58,4
17338,Female,23,52,52,4
17339,Female,30,76,72,1
17340,Female,23,16,94,3
17341,Female,47,60,47,4
17342,Male,19,23,65,3
17343,Male,36,88,9,5
17344,Male,25,58,52,4
17345,Male,53,32,5,0
17346,Female,31,16,41,0
17347,Male,42,68,33,4
17348,Female,59,50,58,4
17349,Female,32,71,76,1
17350,Female,31,81,92,1
17351,Male,43,76,18,5
17352,Female,33,85,97,1
17353,Female,32,17,40,0
17354,Male,19,34,91,3
17355,Male,30,25,74,3
17356,Male,26,78,10,5
17357,Female,32,60,45,4
17358,Male,70,49,54,4
17359,Male,18,58,41,4
17360,Female,22,69,29,5
17361,Male,24,22,72,3
17362,Male,38,21,12,0
17363,Female,23,62,42,4
17364,Male,37,15,13,0
17365,Female,44,79,19,5
17366,Female,31,44,53,4
17367,Female,33,77,20,5
17368,Female,48,63,49,4
17369,Female,38,113,92,1
17370,Female,37,61,43,4
17371,Female,21,33,73,3
17372,Male,34,24,36,0
17373,Female,35,120,77,2
17374,Male,29,86,75,1
17375,Male,68,54,42,4
17376,Female,37,113,91,1
17377,Female,25,19,77,3
17378,Male,38,22,12,0
17379,Female,34,78,73,1
17380,Male,18,34,91,3
17381,Female,30,81,93,1
17382,Male,67,53,40,4
17383,Male,65,20,1,0
17384,Male,32,137,19,2
17385,Female,31,77,79,1
17386,Female,44,53,53,4
17387,Female,34,101,22,5
17388,Male,18,81,4,5
17389,Female,56,75,6,5
17390,Male,36,89,92,1
17391,Female,29,99,87,1
17392,Male,63,19,5,0
